ModelID,CellLineName,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,gene_effect,is_medulloblastoma,gene
"ACH-002249","JHU-011","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",-1.02701087462013,FALSE,"HMGCR"
"ACH-002250","JHU-022","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",-0.680939112148279,FALSE,"HMGCR"
"ACH-002251","JHU-029","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",-0.896637923060673,FALSE,"HMGCR"
"ACH-002252","JiyoyeP-2003","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-002253","JSC-1","Lymphoid","Mature B-Cell Neoplasms","Primary Effusion Lymphoma","PEL",NA,FALSE,"HMGCR"
"ACH-002254","KARPAS-1106P","Lymphoid","Mature B-Cell Neoplasms","Primary Mediastinal (Thymic) Large B-Cell Lymphoma (PMBL)","PMBL",NA,FALSE,"HMGCR"
"ACH-002255","KARPAS-231","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",NA,FALSE,"HMGCR"
"ACH-002256","KARPAS-45","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL",NA,FALSE,"HMGCR"
"ACH-002257","KINGS-1","CNS/Brain","Diffuse Glioma","Anaplastic Astrocytoma","AASTR",-0.14549290460767,FALSE,"HMGCR"
"ACH-002258","KMOE-2","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"HMGCR"
"ACH-002259","KNS-81-FD","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"HMGCR"
"ACH-002261","KP-N-YS","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.632329197103792,FALSE,"HMGCR"
"ACH-002262","KY821","Myeloid","Acute Myeloid Leukemia","Acute Myelomonocytic Leukemia","AMML",NA,FALSE,"HMGCR"
"ACH-002263","KYSE-220","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.718621125722517,FALSE,"HMGCR"
"ACH-002264","KYSE-50","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",NA,FALSE,"HMGCR"
"ACH-002265","LB771-HNC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Head and Neck Squamous Cell Carcinoma","HNSC",-2.55545550729594,FALSE,"HMGCR"
"ACH-002266","LB831-BLC","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",NA,FALSE,"HMGCR"
"ACH-002267","LC4-1","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL",NA,FALSE,"HMGCR"
"ACH-002268","LN-405","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"HMGCR"
"ACH-002269","LNZTA3WT4","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.543983621583008,FALSE,"HMGCR"
"ACH-002270","MC-CAR","B lymphoblast","Non-Cancerous","B lymphoblast","",NA,FALSE,"HMGCR"
"ACH-002271","MFH-ino","Soft Tissue","Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma","Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma","MFH",NA,FALSE,"HMGCR"
"ACH-002272","MHH-PREB-1","Lymphoid","Non-Hodgkin Lymphoma","Mature B-Cell Neoplasms","MBN",NA,FALSE,"HMGCR"
"ACH-002273","ML-2","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"HMGCR"
"ACH-002274","MLMA","Lymphoid","Mature B-Cell Neoplasms","Hairy Cell Leukemia","HCL",NA,FALSE,"HMGCR"
"ACH-002275","MN-60","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-002276","MY-M12","Myeloid","Acute Leukemias of Ambiguous Lineage","Acute Leukemias of Ambiguous Lineage","ALAL",NA,FALSE,"HMGCR"
"ACH-002277","NB(TU)1-10","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"HMGCR"
"ACH-002278","NB10","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.980744096080398,FALSE,"HMGCR"
"ACH-002279","NB12","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"HMGCR"
"ACH-002280","NB13","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.38390261136973,FALSE,"HMGCR"
"ACH-002281","NB14","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"HMGCR"
"ACH-002282","NB17","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.633731802289928,FALSE,"HMGCR"
"ACH-002283","NB5","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.610018958070649,FALSE,"HMGCR"
"ACH-002284","NB6","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.630163194867513,FALSE,"HMGCR"
"ACH-002285","NB7","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.344310710146015,FALSE,"HMGCR"
"ACH-002286","NCI-H128","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-002287","NCI-H630","Bowel","Colorectal Adenocarcinoma","Colorectal Adenocarcinoma","COADREAD",NA,FALSE,"HMGCR"
"ACH-002288","NEC8","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",NA,FALSE,"HMGCR"
"ACH-002289","NK-92MI","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL)","NKCLL",NA,FALSE,"HMGCR"
"ACH-002290","NKM-1","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"HMGCR"
"ACH-002291","NTERA-2 cl.D1","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",-0.543942724130274,FALSE,"HMGCR"
"ACH-002292","OACp4C","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",NA,FALSE,"HMGCR"
"ACH-002293","P32-ISH","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-002294","PCI-15A","Head and Neck","Head and Neck Squamous Cell Carcinoma","Hypopharynx Squamous Cell Carcinoma","HPHSC",-1.29730467292072,FALSE,"HMGCR"
"ACH-002295","PCI-30","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-2.14708480912992,FALSE,"HMGCR"
"ACH-002296","PCI-38","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.07128368197637,FALSE,"HMGCR"
"ACH-002297","PCI-4B","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",-0.602977095941481,FALSE,"HMGCR"
"ACH-002298","PCI-6A","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.231839484904538,FALSE,"HMGCR"
"ACH-002299","QIMR-WIL","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"HMGCR"
"ACH-002300","Ramos-2G6-4C10","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-002301","RF-48","Lymphoid","Non-Hodgkin Lymphoma","Non-Hodgkin Lymphoma","NHL",NA,FALSE,"HMGCR"
"ACH-002302","RPMI-8866","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",NA,FALSE,"HMGCR"
"ACH-002304","SK-MG-1","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.862855200009628,FALSE,"HMGCR"
"ACH-002305","SKN-3","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.414564023400196,FALSE,"HMGCR"
"ACH-002306","STS-0421","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",NA,FALSE,"HMGCR"
"ACH-002307","SU-DHL-16","Lymphoid","Non-Hodgkin Lymphoma","Mature B-Cell Neoplasms","MBN",NA,FALSE,"HMGCR"
"ACH-002308","SUP-B8","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL",NA,FALSE,"HMGCR"
"ACH-002309","SW684","Soft Tissue","Fibrosarcoma","Fibrosarcoma","FIBS",NA,FALSE,"HMGCR"
"ACH-002310","SW872","Soft Tissue","Liposarcoma","Liposarcoma","LIPO",NA,FALSE,"HMGCR"
"ACH-002311","TE-12","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",NA,FALSE,"HMGCR"
"ACH-002312","TGBC24TKB","Biliary Tract","Intracholecystic Papillary Neoplasm","Gallbladder Adenocarcinoma, NOS","GBAD",NA,FALSE,"HMGCR"
"ACH-002313","TK","Lymphoid","Non-Hodgkin Lymphoma","Mature B-Cell Neoplasms","MBN",NA,FALSE,"HMGCR"
"ACH-002314","TUR","Myeloid","Acute Myeloid Leukemia","Acute Monoblastic/Monocytic Leukemia","AMOL",NA,FALSE,"HMGCR"
"ACH-002316","WIL2-NS","Myeloid","Hereditary Spherocytosis","Spherocytosis","",NA,FALSE,"HMGCR"
"ACH-002317","YT","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL)","NKCLL",NA,FALSE,"HMGCR"
"ACH-002320","600MPE","Breast","Invasive Breast Carcinoma","Breast Invasive Carcinoma, NOS","BRCNOS",NA,FALSE,"HMGCR"
"ACH-002321","HBL-100","Breast","Non-Cancerous","Immortalized Breast Cells","",NA,FALSE,"HMGCR"
"ACH-002322","HCC2185","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",NA,FALSE,"HMGCR"
"ACH-002323","HCC2688","Breast","Breast Ductal Carcinoma In Situ","Breast Ductal Carcinoma In Situ","DCIS",NA,FALSE,"HMGCR"
"ACH-002324","HCC3153","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HMGCR"
"ACH-002326","MACLS2","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HMGCR"
"ACH-002327","MCF12A","Breast","Non-Cancerous","Immortalized Breast Cells","",NA,FALSE,"HMGCR"
"ACH-002328","MX1","Breast","Breast Neoplasm, NOS","Breast Neoplasm, NOS","BNNOS",NA,FALSE,"HMGCR"
"ACH-002329","SKBR5","Breast","Breast Neoplasm, NOS","Breast Neoplasm, NOS","BNNOS",NA,FALSE,"HMGCR"
"ACH-002330","SKBR7","Breast","Breast Neoplasm, NOS","Breast Neoplasm, NOS","BNNOS",NA,FALSE,"HMGCR"
"ACH-002331","ZR75B","Breast","Invasive Breast Carcinoma","Breast Invasive Carcinoma, NOS","BRCNOS",NA,FALSE,"HMGCR"
"ACH-002332","GISTT1","Soft Tissue","Gastrointestinal Stromal Tumor","Gastrointestinal Stromal Tumor","GIST",NA,FALSE,"HMGCR"
"ACH-002333","HCC-827-GR","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-002334","SS1A","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",NA,FALSE,"HMGCR"
"ACH-002336","HCET","Eye","Non-Cancerous","Immortalized Epithelial Cells, Corneal, Differentiated","",NA,FALSE,"HMGCR"
"ACH-002337","JHU-028","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-002338","M980513","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-002339","MOT","Lymphoid","Mature B-Cell Neoplasms","Hairy Cell Leukemia","HCL",NA,FALSE,"HMGCR"
"ACH-002340","NBSUSSR","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"HMGCR"
"ACH-002342","BB30P BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002343","BB49EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002344","BB65EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002345","CaR-1","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",NA,FALSE,"HMGCR"
"ACH-002346","CP50EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002347","CP66EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002348","HSJD-DIPG-007","CNS/Brain","Diffuse Glioma","Diffuse Intrinsic Pontine Glioma","DIPG",NA,FALSE,"HMGCR"
"ACH-002349","GBM001","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"HMGCR"
"ACH-002350","HA7EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002351","L542","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002352","LB1047EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002353","LB2241EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002354","LB2518EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002355","LB373EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002356","LB647P BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002357","LB771P BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002358","LB831-EBV","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002360","MZ1B","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002361","MZ7B","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002362","NCI-BL128","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002363","NCI-BL1395","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002364","NCI-BL1437","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002365","NCI-BL1770","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002366","NCI-BL2009","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002367","NCI-BL2052","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002368","NCI-BL2087","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002369","NCI-BL209","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002370","NCI-BL2122","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002371","NCI-BL2126","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002372","NCI-BL2171","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002373","HCC1187 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002374","HCC1599BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002375","HCC1937 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002376","LS1034-PBL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002377","HCC38 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002378","HCC1143 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002379","J82EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002380","COLO829 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002381","HCC2157 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002382","HCC1395 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002383","HCC2218 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002384","HCC1954 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"HMGCR"
"ACH-002386","M00921","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-002387","M1203273","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-002388","MET2B","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-002389","ACN","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"HMGCR"
"ACH-002392","SC-1","Lymphoid","Mature B-Cell Neoplasms","Follicular Lymphoma","FL",NA,FALSE,"HMGCR"
"ACH-002397","KMH-2","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",NA,FALSE,"HMGCR"
"ACH-002399","21NT","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.900334008271974,FALSE,"HMGCR"
"ACH-002400","21MT1","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.04999036549857,FALSE,"HMGCR"
"ACH-002401","21MT2","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.955392817922999,FALSE,"HMGCR"
"ACH-002403","CCLF_MELM_0001_T","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-002404","CCLF_MELM_0002_T","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-002405","CCLF_MELM_0003_T","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-002407","CCLF_MELM_0005_T","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-002409","CCLF_NEURO_0006_T","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"HMGCR"
"ACH-002419","CCLF_OVPA_0001_T","Uterus","Endometrial Carcinoma","Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor","UCS",NA,FALSE,"HMGCR"
"ACH-002431","CCLF_PEDS_0014_T1","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"HMGCR"
"ACH-002433","CCLF_PEDS_0019_T","Bone","Osteosarcoma","Osteosarcoma","OS",NA,FALSE,"HMGCR"
"ACH-002435","CCLF_PEDS_0022_T","Kidney","Wilms' Tumor","Wilms' Tumor","WT",NA,FALSE,"HMGCR"
"ACH-002438","CCLF_PEDS_0026_T","Kidney","Wilms' Tumor","Wilms' Tumor","WT",NA,FALSE,"HMGCR"
"ACH-002440","CCLF_THYR_0008_T","Thyroid","Well-Differentiated Thyroid Cancer","Papillary Thyroid Cancer","THPA",NA,FALSE,"HMGCR"
"ACH-002444","CCLF_UPGI_0003_T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",NA,FALSE,"HMGCR"
"ACH-002445","CCLF_UPGI_0004_T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",NA,FALSE,"HMGCR"
"ACH-002446","CCLF_UPGI_0005_T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.453377252103469,FALSE,"HMGCR"
"ACH-002458","HT144 SKIN FV1","Skin","Melanoma","Melanoma","MEL",-0.974467767263099,FALSE,"HMGCR"
"ACH-002459","HT144 SKIN FV3","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-002460","HT144 SKIN FV2","Skin","Melanoma","Melanoma","MEL",-1.11891921624574,FALSE,"HMGCR"
"ACH-002461","RVH421 SKIN FV1","Skin","Melanoma","Melanoma","MEL",-1.34276172449223,FALSE,"HMGCR"
"ACH-002462","RPE1-ss48","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",-0.663685408669484,FALSE,"HMGCR"
"ACH-002463","RPE1-ss77","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",-0.64699822166003,FALSE,"HMGCR"
"ACH-002464","RPE1-ss6","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",-0.732670377972364,FALSE,"HMGCR"
"ACH-002465","RPE1-ss119","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",-0.924634691699039,FALSE,"HMGCR"
"ACH-002466","RPE1-ss111","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",NA,FALSE,"HMGCR"
"ACH-002467","RPE1-ss51","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",-0.732091355876887,FALSE,"HMGCR"
"ACH-002470","OS186","Bone","Osteosarcoma","Osteosarcoma","OS",-0.156921818554907,FALSE,"HMGCR"
"ACH-002471","OS052","Bone","Osteosarcoma","Osteosarcoma","OS",-1.04530656713593,FALSE,"HMGCR"
"ACH-002475","HAP1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",-0.721958300012368,FALSE,"HMGCR"
"ACH-002478","BC-2","Lymphoid","Mature B-Cell Neoplasms","Primary Effusion Lymphoma","PEL",-0.991335997118292,FALSE,"HMGCR"
"ACH-002485","MAVER-1","Lymphoid","Mature B-Cell Neoplasms","Mantle Cell Lymphoma","MCL",-1.03187039932584,FALSE,"HMGCR"
"ACH-002486","MES-OV","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.76853189640048,FALSE,"HMGCR"
"ACH-002490","NCI-H1882","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-1.25578996115686,FALSE,"HMGCR"
"ACH-002497","NCI-H920","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-002499","UACC-3199","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.87771715676872,FALSE,"HMGCR"
"ACH-002500","Z-138","Lymphoid","Mature B-Cell Neoplasms","Mantle Cell Lymphoma","MCL",-1.00318359395956,FALSE,"HMGCR"
"ACH-002501","RMZ","Soft Tissue","Rhabdomyosarcoma","Alveolar Rhabdomyosarcoma","ARMS",NA,FALSE,"HMGCR"
"ACH-002508","WM3211","Skin","Melanoma","Acral Melanoma","ACRM",-1.33122630653064,FALSE,"HMGCR"
"ACH-002509","WM4235","Skin","Melanoma","Acral Melanoma","ACRM",NA,FALSE,"HMGCR"
"ACH-002510","M040416","Skin","Melanoma","Acral Melanoma","ACRM",-1.26727871235931,FALSE,"HMGCR"
"ACH-002511","M140325","Skin","Melanoma","Melanoma","MEL",-1.00792563295932,FALSE,"HMGCR"
"ACH-002512","MM160113","Skin","Melanoma","Acral Melanoma","ACRM",-0.886501065928199,FALSE,"HMGCR"
"ACH-002522","SNU-2292","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.19975325666034,FALSE,"HMGCR"
"ACH-002523","SNU-739","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.787113835398461,FALSE,"HMGCR"
"ACH-002524","SNU-251","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Endometrioid Ovarian Cancer","EOV",-1.18726921245142,FALSE,"HMGCR"
"ACH-002526","SNU-1327","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.17661518621577,FALSE,"HMGCR"
"ACH-002528","SNU-267","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-0.954623492179248,FALSE,"HMGCR"
"ACH-002530","SNU-977","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-1.15709417720444,FALSE,"HMGCR"
"ACH-002531","SNU-2535","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.996441327148856,FALSE,"HMGCR"
"ACH-002532","SNU-1411","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",NA,FALSE,"HMGCR"
"ACH-002533","SNU-482","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",-1.16387776990351,FALSE,"HMGCR"
"ACH-002535","SNU-254","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-0.765343526313969,FALSE,"HMGCR"
"ACH-002538","SNU-1235","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.13048335405511,FALSE,"HMGCR"
"ACH-002539","SNU-1460","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HMGCR"
"ACH-002543","SNU-1406","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HMGCR"
"ACH-002544","SNU-1750","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Tubular Stomach Adenocarcinoma","TSTAD",-1.00479738662995,FALSE,"HMGCR"
"ACH-002643","GRANTA-452","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL",NA,FALSE,"HMGCR"
"ACH-002647","CCC-5","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Cholangiocarcinoma","CHOL",-1.2042855865458,FALSE,"HMGCR"
"ACH-002648","CX-03","Uterus","Endometrial Carcinoma","Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor","UCS",NA,FALSE,"HMGCR"
"ACH-002650","ETCC-016","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.11297883148504,FALSE,"HMGCR"
"ACH-002651","FKH-1","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"HMGCR"
"ACH-002653","JIH-5","Myeloid","Acute Leukemias of Ambiguous Lineage","Acute Leukemias of Ambiguous Lineage","ALAL",NA,FALSE,"HMGCR"
"ACH-002654","JVE-015","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.987508702770798,FALSE,"HMGCR"
"ACH-002659","JVE-127","Bowel","Colorectal Adenocarcinoma","Mucinous Adenocarcinoma of the Colon and Rectum","MACR",-1.23016364018894,FALSE,"HMGCR"
"ACH-002660","JVE-187","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.896663621228006,FALSE,"HMGCR"
"ACH-002662","JVE-207","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.07619666358772,FALSE,"HMGCR"
