ModelID,CellLineName,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,gene_effect,is_medulloblastoma,gene
"ACH-001205","TC-32","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.460113638698179,FALSE,"SLC2A1"
"ACH-001206","TTC-466","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",NA,FALSE,"SLC2A1"
"ACH-001207","TIG-3 TD","Fibroblast","Non-Cancerous","Fibroblast, Lung","",NA,FALSE,"SLC2A1"
"ACH-001208","TK-10","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"SLC2A1"
"ACH-001209","TOM-1","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma with t(9;22)(q34.1;q11.2);BCR-ABL1","BLLBCRABL1",NA,FALSE,"SLC2A1"
"ACH-001210","TTC-1240","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT",NA,FALSE,"SLC2A1"
"ACH-001211","TTC-549","Soft Tissue","Rhabdoid Cancer","Extrarenal Rhabdoid Cancer","",0.237715859012604,FALSE,"SLC2A1"
"ACH-001212","TTC-642","Soft Tissue","Rhabdoid Cancer","Extrarenal Rhabdoid Cancer","",NA,FALSE,"SLC2A1"
"ACH-001214","U-138 MG","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"SLC2A1"
"ACH-001224","UM-RC-2","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"SLC2A1"
"ACH-001225","UM-RC-6","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",NA,FALSE,"SLC2A1"
"ACH-001227","UPCI-SCC-090","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.229434746216767,FALSE,"SLC2A1"
"ACH-001228","UPCI-SCC-152","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.327188364373763,FALSE,"SLC2A1"
"ACH-001229","UPCI-SCC-154","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.38703146640229,FALSE,"SLC2A1"
"ACH-001230","UT-7","Myeloid","Acute Myeloid Leukemia","Acute Megakaryoblastic Leukemia","AMKL",NA,FALSE,"SLC2A1"
"ACH-001232","UW228","CNS/Brain","Embryonal Tumor","Medulloblastoma","MBL",-0.257271749701201,TRUE,"SLC2A1"
"ACH-001233","VMRC-LCD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.548483502504338,FALSE,"SLC2A1"
"ACH-001234","VMRC-LCP","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"SLC2A1"
"ACH-001239","WM-266-4","Skin","Melanoma","Melanoma","MEL",-0.384282276924775,FALSE,"SLC2A1"
"ACH-001249","YMB-1","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"SLC2A1"
"ACH-001270","1273/99","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",-0.251089911033265,FALSE,"SLC2A1"
"ACH-001272","Fuji","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",NA,FALSE,"SLC2A1"
"ACH-001274","SW982","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",0.138683661350579,FALSE,"SLC2A1"
"ACH-001275","OSA 1777","Bone","Osteosarcoma","Osteosarcoma","OS",-0.522695020132635,FALSE,"SLC2A1"
"ACH-001277","Yamato","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",-0.166728047419171,FALSE,"SLC2A1"
"ACH-001278","BIN-67","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Small Cell Carcinoma of the Ovary","SCCO",-0.549408971093639,FALSE,"SLC2A1"
"ACH-001279","SCCOHT-1","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Small Cell Carcinoma of the Ovary","SCCO",-0.0375494938149598,FALSE,"SLC2A1"
"ACH-001280","SCS-214","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",-0.040522038909535,FALSE,"SLC2A1"
"ACH-001282","CHLA-258","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",NA,FALSE,"SLC2A1"
"ACH-001283","TC-106","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.165493432507084,FALSE,"SLC2A1"
"ACH-001289","COG-AR-359","CNS/Brain","Embryonal Tumor","Atypical Teratoid/Rhabdoid Tumor","ATRT",0.115250709566374,FALSE,"SLC2A1"
"ACH-001295","Y-79","Eye","Retinoblastoma","Retinoblastoma","RBL",-1.38930032912394,FALSE,"SLC2A1"
"ACH-001300","CHLA-15","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.351639082889273,FALSE,"SLC2A1"
"ACH-001301","COG-N-278","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.3371579288167,FALSE,"SLC2A1"
"ACH-001302","COG-N-305","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.394178662235144,FALSE,"SLC2A1"
"ACH-001303","NB-1643","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.878597465570693,FALSE,"SLC2A1"
"ACH-001306","8305C","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",-0.114682240466315,FALSE,"SLC2A1"
"ACH-001307","8505C","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",-0.857603539954745,FALSE,"SLC2A1"
"ACH-001310","HA1E","Kidney","Non-Cancerous","Immortalized Embyonic Kidney Cells","",-0.136671912376801,FALSE,"SLC2A1"
"ACH-001318","PLC/PRF/5","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.174510152782195,FALSE,"SLC2A1"
"ACH-001321","TT","Thyroid","Medullary Thyroid Cancer","Medullary Thyroid Cancer","THME",NA,FALSE,"SLC2A1"
"ACH-001322","CME-1","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",-0.192292677030894,FALSE,"SLC2A1"
"ACH-001328","A-431","Skin","Cutaneous Squamous Cell Carcinoma","Cutaneous Squamous Cell Carcinoma","CSCC",-0.215320634913832,FALSE,"SLC2A1"
"ACH-001329","ANGM-CSS","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.0871916210417084,FALSE,"SLC2A1"
"ACH-001331","BICR 10","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.337563484997375,FALSE,"SLC2A1"
"ACH-001332","BICR 78","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.307080389799664,FALSE,"SLC2A1"
"ACH-001333","C-33 A","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.189775550403246,FALSE,"SLC2A1"
"ACH-001334","C-4 I","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-1.35663908584569,FALSE,"SLC2A1"
"ACH-001335","C-4 II","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.0246679528781999,FALSE,"SLC2A1"
"ACH-001336","Ca Ski","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.778641932987941,FALSE,"SLC2A1"
"ACH-001338","CHP-134","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.490738418765351,FALSE,"SLC2A1"
"ACH-001339","Colo 794","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"SLC2A1"
"ACH-001340","COV413A","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",0.0316505718978174,FALSE,"SLC2A1"
"ACH-001341","DoTc2 4510","Cervix","Mixed Cervical Carcinoma","Mixed Cervical Carcinoma","MCCE",-0.380892379382495,FALSE,"SLC2A1"
"ACH-001344","GI-ME-N","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.270398953991325,FALSE,"SLC2A1"
"ACH-001345","GP5d","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.666599158250009,FALSE,"SLC2A1"
"ACH-001346","H103","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.32946480376757,FALSE,"SLC2A1"
"ACH-001347","H157","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.0259942592642487,FALSE,"SLC2A1"
"ACH-001350","HTC-C3","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",NA,FALSE,"SLC2A1"
"ACH-001353","JOPACA-1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.537966091293649,FALSE,"SLC2A1"
"ACH-001354","LAN-2","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.452564781490747,FALSE,"SLC2A1"
"ACH-001355","LAN-6","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"SLC2A1"
"ACH-001356","MB-1","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",-0.721218179246289,FALSE,"SLC2A1"
"ACH-001357","MCF 10A","Breast","Non-Cancerous","Immortalized Breast Cells","",NA,FALSE,"SLC2A1"
"ACH-001358","MDA-MB-330","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",NA,FALSE,"SLC2A1"
"ACH-001359","ME-180","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",NA,FALSE,"SLC2A1"
"ACH-001360","MS751","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.0291507973105004,FALSE,"SLC2A1"
"ACH-001362","NCI-H1770","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",NA,FALSE,"SLC2A1"
"ACH-001363","NCI-H2135","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",NA,FALSE,"SLC2A1"
"ACH-001364","NCI-H345","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-001365","NCI-H847","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-001366","NGP","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.666092897240976,FALSE,"SLC2A1"
"ACH-001367","NMB","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.556800486715502,FALSE,"SLC2A1"
"ACH-001368","OAC-M5.1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",-0.0819189006268298,FALSE,"SLC2A1"
"ACH-001369","OCI-C5x","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",NA,FALSE,"SLC2A1"
"ACH-001370","OCI-P5x","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.295050721336177,FALSE,"SLC2A1"
"ACH-001373","OV17R","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",NA,FALSE,"SLC2A1"
"ACH-001374","PA-1 [PA1]","Ovary/Fallopian Tube","Ovarian Germ Cell Tumor","Mixed Germ Cell Tumor","OMGCT",-0.4245839803262,FALSE,"SLC2A1"
"ACH-001375","PACADD-119","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.407874022231662,FALSE,"SLC2A1"
"ACH-001376","PACADD-135","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"SLC2A1"
"ACH-001377","PACADD-137","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.280244228759982,FALSE,"SLC2A1"
"ACH-001378","PACADD-159","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"SLC2A1"
"ACH-001379","PACADD-161","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.3919085016903,FALSE,"SLC2A1"
"ACH-001380","PACADD-165","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.655565303725454,FALSE,"SLC2A1"
"ACH-001382","PACADD-188","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.44548684086159,FALSE,"SLC2A1"
"ACH-001383","PWR-1E","Prostate","Non-Cancerous","Immortalized Prostate Cells","",NA,FALSE,"SLC2A1"
"ACH-001384","RO82-W-1","Thyroid","Well-Differentiated Thyroid Cancer","Follicular Thyroid Cancer","THFO",NA,FALSE,"SLC2A1"
"ACH-001385","RPMI 2650","Head and Neck","Head and Neck Carcinoma, Other","NUT Midline Carcinoma of the Head and Neck","NMCHN",-1.17709343498022,FALSE,"SLC2A1"
"ACH-001386","SCLC-22H","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-1.11207930606024,FALSE,"SLC2A1"
"ACH-001388","SUM-102PT","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",0.0718562411119136,FALSE,"SLC2A1"
"ACH-001389","SUM-1315MO2","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.156202669261849,FALSE,"SLC2A1"
"ACH-001390","SUM-149PT","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.783779895602887,FALSE,"SLC2A1"
"ACH-001391","SUM-159PT","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.0624364340075015,FALSE,"SLC2A1"
"ACH-001392","SUM-185PE","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.101634058545169,FALSE,"SLC2A1"
"ACH-001393","SUM-190PT","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.30522528587379,FALSE,"SLC2A1"
"ACH-001394","SUM-229PE","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.553116918917471,FALSE,"SLC2A1"
"ACH-001395","SUM-44PE","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",NA,FALSE,"SLC2A1"
"ACH-001396","SUM-52PE","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.551449692716132,FALSE,"SLC2A1"
"ACH-001397","SUM225CWN","Breast","Invasive Breast Carcinoma","Breast Invasive Cancer, NOS","BRCANOS",NA,FALSE,"SLC2A1"
"ACH-001398","SW 156","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",0.0554259183162683,FALSE,"SLC2A1"
"ACH-001399","SW 626","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.149385195663956,FALSE,"SLC2A1"
"ACH-001400","SW 954","Vulva/Vagina","Squamous Cell Carcinoma of the Vulva/Vagina","Squamous Cell Carcinoma of the Vulva/Vagina","VSC",-0.431949339082416,FALSE,"SLC2A1"
"ACH-001401","SW-13","Adrenal Gland","Adrenocortical Carcinoma","Adrenocortical Carcinoma","ACC",-0.130841225867548,FALSE,"SLC2A1"
"ACH-001402","SW756","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",0.000490027650705882,FALSE,"SLC2A1"
"ACH-001403","TO14","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.26229858582194,FALSE,"SLC2A1"
"ACH-001407","UM-UC-13","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.445010544145006,FALSE,"SLC2A1"
"ACH-001408","UM-UC-14","Bladder/Urinary Tract","Urethral Cancer","Urethral Urothelial Carcinoma","UCU",-0.497398639395052,FALSE,"SLC2A1"
"ACH-001409","UM-UC-16","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.654466846306986,FALSE,"SLC2A1"
"ACH-001410","UM-UC-4","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",NA,FALSE,"SLC2A1"
"ACH-001411","UM-UC-5","Bladder/Urinary Tract","Bladder Squamous Cell Carcinoma","Bladder Squamous Cell Carcinoma","BLSC",-0.256832972726356,FALSE,"SLC2A1"
"ACH-001412","UM-UC-10","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.754282456376506,FALSE,"SLC2A1"
"ACH-001413","UM-UC-11","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.0371163805497008,FALSE,"SLC2A1"
"ACH-001414","UM-UC-6","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.678779172719615,FALSE,"SLC2A1"
"ACH-001415","UM-UC7","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.30289458897766,FALSE,"SLC2A1"
"ACH-001416","UM-UC9","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.319556298572209,FALSE,"SLC2A1"
"ACH-001417","UMC-11","Lung","Lung Neuroendocrine Tumor","Lung Carcinoid","LUCA",NA,FALSE,"SLC2A1"
"ACH-001418","UWB1.289","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-1.50786052950751,FALSE,"SLC2A1"
"ACH-001419","VP229","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.679950916686848,FALSE,"SLC2A1"
"ACH-001421","WERI-Rb-1","Eye","Retinoblastoma","Retinoblastoma","RBL",-0.0743509509460884,FALSE,"SLC2A1"
"ACH-001422","WPE1-NA22","Prostate","Non-Cancerous","Immortalized Epithelial Cells, Prostate","",-0.488544784136479,FALSE,"SLC2A1"
"ACH-001423","CCLF_PEDS_0002_T","Kidney","Wilms' Tumor","Wilms' Tumor","WT",NA,FALSE,"SLC2A1"
"ACH-001427","CCLF_PEDS_0007_T","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",NA,FALSE,"SLC2A1"
"ACH-001428","CCLF_PEDS_0010_T","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",NA,FALSE,"SLC2A1"
"ACH-001430","TC-138","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.327860441381806,FALSE,"SLC2A1"
"ACH-001431","TC-205","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.103124096639828,FALSE,"SLC2A1"
"ACH-001433","CCLF_PEDS_0008_T","Soft Tissue","Epithelioid Sarcoma","Epithelioid Sarcoma","EPIS",-0.411704936920267,FALSE,"SLC2A1"
"ACH-001435","1156QE/8","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",NA,FALSE,"SLC2A1"
"ACH-001436","1411H","Testis","Non-Seminomatous Germ Cell Tumor","Yolk Sac Tumor","TYST",0.0709444752824466,FALSE,"SLC2A1"
"ACH-001437","1618-K","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",NA,FALSE,"SLC2A1"
"ACH-001438","1777N Rpmet","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",NA,FALSE,"SLC2A1"
"ACH-001440","833KE","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",NA,FALSE,"SLC2A1"
"ACH-001441","92-1","Eye","Ocular Melanoma","Uveal Melanoma","UM",NA,FALSE,"SLC2A1"
"ACH-001442","A388","Skin","Cutaneous Squamous Cell Carcinoma","Cutaneous Squamous Cell Carcinoma","CSCC",0.0383103866801667,FALSE,"SLC2A1"
"ACH-001443","ASH-3","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",-0.34432551988099,FALSE,"SLC2A1"
"ACH-001445","BICR 3","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",NA,FALSE,"SLC2A1"
"ACH-001447","BJAB","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"SLC2A1"
"ACH-001449","BL-2","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"SLC2A1"
"ACH-001450","BLUE-1","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",-1.36726859909883,FALSE,"SLC2A1"
"ACH-001451","BOKU","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-1.5619457854341,FALSE,"SLC2A1"
"ACH-001452","BONNA-12","Lymphoid","Mature B-Cell Neoplasms","Hairy Cell Leukemia","HCL",NA,FALSE,"SLC2A1"
"ACH-001453","BPH-1","Prostate","Non-Cancerous","Hyperplasia, Prostate","",-1.00800730341916,FALSE,"SLC2A1"
"ACH-001454","C10","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.108609416591049,FALSE,"SLC2A1"
"ACH-001456","C125PM","Bowel","Colorectal Adenocarcinoma","Colorectal Adenocarcinoma","COADREAD",NA,FALSE,"SLC2A1"
"ACH-001458","C75","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.21814863968527,FALSE,"SLC2A1"
"ACH-001459","C80","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-0.316884023632457,FALSE,"SLC2A1"
"ACH-001460","C84","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.15584472516142,FALSE,"SLC2A1"
"ACH-001461","C99","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-0.116331178821933,FALSE,"SLC2A1"
"ACH-001465","CHLA-136","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"SLC2A1"
"ACH-001481","CHLA-90","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.322554333960159,FALSE,"SLC2A1"
"ACH-001484","CI","Lymphoid","Mature B-Cell Neoplasms","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma","CLLSLL",-0.411744081081552,FALSE,"SLC2A1"
"ACH-001485","CII","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL",NA,FALSE,"SLC2A1"
"ACH-001489","COR-L32","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"SLC2A1"
"ACH-001490","COR-L321","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-001492","DOGKIT","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"SLC2A1"
"ACH-001493","DOGUM","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"SLC2A1"
"ACH-001494","EGI-1","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Extrahepatic Cholangiocarcinoma","EHCH",-0.434673094466023,FALSE,"SLC2A1"
"ACH-001495","EMTOKA","Uterus","Endometrial Carcinoma","Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor","UCS",-0.21574844451154,FALSE,"SLC2A1"
"ACH-001496","ESO26","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Adenocarcinoma of the Gastroesophageal Junction","GEJ",-0.509031315587753,FALSE,"SLC2A1"
"ACH-001497","ESO51","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",-0.871327351124895,FALSE,"SLC2A1"
"ACH-001498","Farage","Lymphoid","Mature B-Cell Neoplasms","Germinal Center B-Cell Type","GCB",-0.0194616339107653,FALSE,"SLC2A1"
"ACH-001500","FLO-1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",-0.489400131283835,FALSE,"SLC2A1"
"ACH-001502","GCT-27","Testis","Non-Seminomatous Germ Cell Tumor","Teratoma","TT",-0.466928213522195,FALSE,"SLC2A1"
"ACH-001503","GUMBUS","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"SLC2A1"
"ACH-001508","H314","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.82509788826462,FALSE,"SLC2A1"
"ACH-001509","H357","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.569654748944573,FALSE,"SLC2A1"
"ACH-001510","H376","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.200917998934016,FALSE,"SLC2A1"
"ACH-001511","H413","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.0840123626958942,FALSE,"SLC2A1"
"ACH-001513","HCA-1","Cervix","Cervical Adenocarcinoma","Endocervical Adenocarcinoma","ECAD",-0.204287161834012,FALSE,"SLC2A1"
"ACH-001514","HCC1008","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"SLC2A1"
"ACH-001515","HCS-2","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.797943302480115,FALSE,"SLC2A1"
"ACH-001516","HCSC-1","Cervix","Cervical Adenocarcinoma","Endocervical Adenocarcinoma","ECAD",NA,FALSE,"SLC2A1"
"ACH-001517","HEC-1","Uterus","Endometrial Carcinoma","Endometrial Carcinoma","UCEC",-0.651858889410331,FALSE,"SLC2A1"
"ACH-001518","HEC-116","Uterus","Endometrial Carcinoma","Endometrial Carcinoma","UCEC",-0.327325888268441,FALSE,"SLC2A1"
"ACH-001519","H-EMC-SS","Bone","Chondrosarcoma","Extraskeletal Myxoid Chondrosarcoma","EMCHS",NA,FALSE,"SLC2A1"
"ACH-001520","HG-3","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL",-0.472020572142652,FALSE,"SLC2A1"
"ACH-001521","HKA-1","Skin","Cutaneous Squamous Cell Carcinoma","Cutaneous Squamous Cell Carcinoma","CSCC",0.0675428864812899,FALSE,"SLC2A1"
"ACH-001522","HMY-1","Skin","Melanoma","Melanoma","MEL",0.0748692985048664,FALSE,"SLC2A1"
"ACH-001523","HSC-1","Skin","Cutaneous Squamous Cell Carcinoma","Cutaneous Squamous Cell Carcinoma","CSCC",-0.771131988961553,FALSE,"SLC2A1"
"ACH-001524","HSC-5","Skin","Cutaneous Squamous Cell Carcinoma","Cutaneous Squamous Cell Carcinoma","CSCC",-0.0187526398630531,FALSE,"SLC2A1"
"ACH-001525","HT-3","Cervix","Cervical Adenocarcinoma","Cervical Adenocarcinoma","CEAD",-0.188278240590517,FALSE,"SLC2A1"
"ACH-001526","HuO9","Bone","Osteosarcoma","Osteosarcoma","OS",-1.0159233121719,FALSE,"SLC2A1"
"ACH-001528","IHH-4","Thyroid","Well-Differentiated Thyroid Cancer","Papillary Thyroid Cancer","THPA",0.106325620140333,FALSE,"SLC2A1"
